,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0,0.10417098999023437,0.001300263336429321,0.016813087463378906,0.00018905191622098328,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7025316455696202,0.7,0.6991701244813278,0.696652719665272,0.6985446985446986,0.699380183608732,0.0019237110575644615,82,0.985207100591716,0.9733727810650887,0.9970414201183432,0.985207100591716,0.9970326409495549,0.9875682896772495,0.008853856610037977,21,0.8201970443349754,0.8143564356435643,0.8219512195121951,0.8161764705882354,0.821515892420538,0.8188383037675401,0.0030292756379747348,22
1,0.20326900482177734,0.0007117361576491261,0.03011627197265625,0.0003896823828739358,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6985446985446986,0.6985138004246284,0.6981132075471698,0.6991701244813278,0.6985446985446986,0.6985773194161119,0.00033858993791358066,99,0.9940828402366864,0.9733727810650887,0.985207100591716,0.9970414201183432,0.9970326409495549,0.989344172961641,0.009089163913522075,12,0.8205128205128205,0.8133498145859085,0.8171779141104294,0.8219512195121951,0.821515892420538,0.8189004492291273,0.0032413498855296,21
2,0.4045879364013672,0.0026081392763929174,0.056844139099121095,0.0011094306263978316,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.7014613778705637,0.6985138004246284,0.6993736951983298,0.6985446985446986,0.6993736951983298,0.6994534864871813,0.0010729060194158153,81,0.9940828402366864,0.9733727810650887,0.9911242603550295,0.9940828402366864,0.9940652818991098,0.9893436456296303,0.008068971763665903,15,0.8225214198286415,0.8133498145859085,0.8200734394124847,0.8205128205128205,0.8210784313725491,0.8195065342534046,0.003187962111160132,13
3,0.10369935035705566,0.002891756049864483,0.01719675064086914,0.0005785508805301707,gini,5,3,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 50}",0.7014613778705637,0.6976744186046512,0.6985446985446986,0.7,0.6985446985446986,0.6992453288289822,0.0013366083148674093,83,0.9940828402366864,0.9763313609467456,0.9940828402366864,0.9940828402366864,0.9970326409495549,0.9911200562460322,0.007483876197666921,4,0.8225214198286415,0.813810110974106,0.8205128205128205,0.8215158924205379,0.821515892420538,0.8199745890104551,0.0031478138046465687,6
4,0.20234975814819336,0.0010376121256149005,0.030282354354858397,0.00039748776552204953,gini,5,3,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.6979166666666666,0.6985138004246284,0.6979166666666666,0.697286012526096,0.6979166666666666,0.6979099598129798,0.0003884278380006397,112,0.9911242603550295,0.9733727810650887,0.9911242603550295,0.9881656804733728,0.9940652818991098,0.9875677623452388,0.007340221511896681,23,0.8190709046454767,0.8133498145859085,0.8190709046454767,0.817625458996328,0.8200734394124848,0.8178371784691667,0.0023760310612369506,24
5,0.4047801971435547,0.0016555401266366598,0.057039928436279294,0.0007099186682217332,gini,5,3,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 200}",0.702928870292887,0.6978723404255319,0.7014613778705637,0.7,0.6991701244813278,0.7002870050905048,0.0017619788796077768,61,0.9940828402366864,0.9704142011834319,0.9940828402366864,0.9940828402366864,1.0,0.9905286224832461,0.01031725722969247,7,0.8235294117647058,0.8118811881188118,0.8225214198286415,0.8215158924205379,0.8229548229548229,0.8204795220481844,0.004350406811462179,3
6,0.1039402961730957,0.0008470793341966287,0.01683964729309082,0.0001962115436033356,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.6979166666666666,0.70042194092827,0.7014613778705637,0.6991701244813278,0.6993736951983298,0.6996688832601131,0.0011990903655787143,75,0.9911242603550295,0.9822485207100592,0.9940828402366864,0.9970414201183432,0.9940652818991098,0.9917114900088186,0.005089333453202975,3,0.8190709046454767,0.8177339901477833,0.8225214198286415,0.8219512195121951,0.8210784313725491,0.8204709415527495,0.0018012044415831032,4
7,0.20442395210266112,0.0011777040552195114,0.02995190620422363,0.00024412556504947776,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6995798319327731,0.7014925373134329,0.6993736951983298,0.7006237006237006,0.6985446985446986,0.6999234636398106,0.0010268293410535033,69,0.985207100591716,0.9733727810650887,0.9911242603550295,0.9970414201183432,0.9970326409495549,0.9887522118668438,0.008854582630416781,17,0.8181818181818181,0.8153655514250311,0.8200734394124847,0.822954822954823,0.821515892420538,0.8196175188029069,0.0026494082119266227,12
8,0.40530548095703123,0.002829289040847823,0.056159257888793945,0.00033060747079338975,gini,5,5,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.7014613778705637,0.6970338983050848,0.6979166666666666,0.6985446985446986,0.6979166666666666,0.6985749341852779,0.001521695906575793,101,0.9940828402366864,0.9733727810650887,0.9911242603550295,0.9940828402366864,0.9940652818991098,0.9893436456296303,0.008068971763665903,15,0.8225214198286415,0.8123456790123457,0.8190709046454767,0.8205128205128205,0.8200734394124848,0.8189043685950589,0.0034670767174986663,20
9,0.10288491249084472,0.0013880820390358348,0.016865634918212892,0.00019696195044845288,gini,5,7,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 50}",0.702928870292887,0.6997885835095138,0.6991701244813278,0.6991701244813278,0.6979166666666666,0.6997956519340743,0.0016809998694156344,71,0.9940828402366864,0.9792899408284024,0.9970414201183432,0.9970414201183432,0.9940652818991098,0.9923034511036157,0.006642339112565851,2,0.8235294117647058,0.8162762022194822,0.8219512195121951,0.8219512195121951,0.8200734394124848,0.8207565813587245,0.0024938042797627282,1
10,0.20384702682495118,0.0017935489055863484,0.030616378784179686,0.0012618632325814125,gini,5,7,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 100}",0.697286012526096,0.6985138004246284,0.700836820083682,0.700836820083682,0.6985446985446986,0.6992039032951869,0.0014089103911893144,87,0.9881656804733728,0.9733727810650887,0.9911242603550295,0.9911242603550295,0.9970326409495549,0.9881602507720467,0.007936330731555785,19,0.817625458996328,0.8133498145859085,0.8210784313725489,0.8210784313725489,0.821515892420538,0.8189285343797854,0.0031229789701220237,17
11,0.40250353813171386,0.00406856153434865,0.05616340637207031,0.0009567776327484856,gini,5,7,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 200}",0.6981132075471698,0.6976744186046512,0.6993736951983298,0.6985446985446986,0.6985446985446986,0.6984501045185405,0.0005633369364753101,104,0.985207100591716,0.9763313609467456,0.9911242603550295,0.9940828402366864,0.9970326409495549,0.9887522118668438,0.007340608623119373,17,0.8171779141104294,0.813810110974106,0.8200734394124847,0.8205128205128205,0.821515892420538,0.8186168350482405,0.0028033890598468253,23
12,0.1144484043121338,0.0005902239339623214,0.018802595138549805,0.0001382068228131733,gini,7,2,50,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 50}",0.6949891067538126,0.7047413793103449,0.7008547008547008,0.6993603411513859,0.701271186440678,0.7002429171177859,0.0031644205097719528,62,0.9437869822485208,0.9674556213017751,0.9704142011834319,0.9704142011834319,0.9821958456973294,0.966847014699296,0.012593747361326008,47,0.8005018820577164,0.8154613466334165,0.8138957816377171,0.8128872366790582,0.8182941903584673,0.8122055663038944,0.006131398828228064,48
13,0.2275371551513672,0.0024448064041311234,0.033834648132324216,0.0001321998149473477,gini,7,2,100,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 100}",0.6982758620689655,0.7019438444924406,0.7036247334754797,0.7008547008547008,0.6989473684210527,0.7007300400288251,0.0019529637142778934,49,0.9585798816568047,0.9615384615384616,0.9763313609467456,0.9704142011834319,0.9851632047477745,0.9703993086000896,0.009706898079183535,42,0.8079800498753117,0.8114856429463172,0.8178438661710037,0.8138957816377171,0.8177339901477834,0.8137862314729455,0.0037699551822398666,42
14,0.4513413429260254,0.0027654417317073895,0.06365938186645508,0.0007979899033970888,gini,7,2,200,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 200}",0.7004310344827587,0.7025862068965517,0.7008547008547008,0.7014925373134329,0.6981132075471698,0.700696607149607,0.0014808301972802972,51,0.9615384615384616,0.9644970414201184,0.9704142011834319,0.9733727810650887,0.9881305637982196,0.9715837581216948,0.009263968891529226,40,0.8104738154613467,0.8129675810473815,0.8138957816377171,0.8153655514250311,0.8181818181818181,0.8141752505164289,0.002556829691541082,40
15,0.11548008918762206,0.0012461926398423867,0.018720245361328124,0.0003558606224699504,gini,7,3,50,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 50}",0.7017167381974249,0.7052401746724891,0.6961206896551724,0.7010752688172043,0.7040169133192389,0.7016329697921291,0.003143472144274688,28,0.9674556213017751,0.9556213017751479,0.9556213017751479,0.9644970414201184,0.9881305637982196,0.9662561082685209,0.011903998403201674,48,0.8134328358208955,0.8115577889447236,0.8054862842892767,0.8119551681195518,0.8222222222222222,0.812927010930559,0.005379990969410283,47
16,0.22459568977355956,0.0017637223814223376,0.0339113712310791,0.0007496245875183643,gini,7,3,100,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 100}",0.701271186440678,0.7049891540130152,0.702355460385439,0.7,0.7066381156316917,0.7030492972410008,0.0024318528427297627,9,0.9792899408284024,0.9615384615384616,0.9704142011834319,0.9733727810650887,0.9792284866468842,0.9727660983152563,0.006577011330316154,35,0.8172839506172839,0.8135168961201502,0.8149068322981367,0.8143564356435643,0.8208955223880597,0.8161899789482465,0.002663136202288763,25
17,0.4518613815307617,0.003257809802193007,0.0636559009552002,0.00033703123570809704,gini,7,3,200,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 200}",0.7021276595744681,0.702355460385439,0.7041036717062635,0.7017167381974249,0.701271186440678,0.7023153756373337,0.0009678043821289207,18,0.9763313609467456,0.9704142011834319,0.9644970414201184,0.9674556213017751,0.9821958456973294,0.9721746645524703,0.0063544059657131766,39,0.8168316831683168,0.8149068322981367,0.8139825218476904,0.8134328358208955,0.8182941903584673,0.8154884509018248,0.0018165151215507945,29
18,0.1155733585357666,0.0009741990912971716,0.018677616119384767,0.00026112874085803167,gini,7,5,50,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 5, 'n_estimators': 50}",0.7033898305084746,0.7010752688172043,0.7008547008547008,0.6993603411513859,0.7021276595744681,0.7013612428244145,0.0013451443112820166,36,0.9822485207100592,0.9644970414201184,0.9704142011834319,0.9704142011834319,0.9792284866468842,0.9733580594100535,0.006470978371555111,32,0.8197530864197531,0.8119551681195518,0.8138957816377171,0.8128872366790582,0.8178438661710036,0.8152659603495901,0.003009383700186767,33
19,0.22688765525817872,0.002450648205651902,0.03395347595214844,0.0004043344443637932,gini,7,5,100,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 5, 'n_estimators': 100}",0.6989247311827957,0.6997840172786177,0.7056277056277056,0.7044967880085653,0.6983122362869199,0.7014303868365688,0.003024262323694438,34,0.9615384615384616,0.9585798816568047,0.9644970414201184,0.9733727810650887,0.9821958456973294,0.9680309368888905,0.008635763177321147,46,0.8094645080946452,0.8089887640449437,0.8150000000000001,0.817391304347826,0.8162762022194822,0.8134229742805351,0.0035132873108048536,46
20,0.4521354675292969,0.003586634949363831,0.06377787590026855,0.0005856654712593028,gini,7,5,200,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 5, 'n_estimators': 200}",0.7017167381974249,0.6982758620689655,0.7032258064516129,0.7031578947368421,0.7025316455696202,0.7017812786939716,0.0018353583998033515,25,0.9674556213017751,0.9585798816568047,0.9674556213017751,0.9881656804733728,0.9881305637982196,0.9739516025008833,0.012030392446049521,27,0.8134328358208955,0.8079800498753117,0.8144458281444583,0.8216482164821649,0.8212083847102343,0.8157407989959653,0.005138437850102554,28
21,0.11366748809814453,0.0010501602993610918,0.01881866455078125,0.00018448856148660088,gini,7,7,50,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 7, 'n_estimators': 50}",0.6989247311827957,0.7012987012987013,0.7025862068965517,0.70276008492569,0.7033898305084746,0.7017912490239397,0.0015865378760499692,23,0.9615384615384616,0.9585798816568047,0.9644970414201184,0.9792899408284024,0.9851632047477745,0.9698073475052928,0.010469866207079102,44,0.8094645080946452,0.8099999999999999,0.8129675810473815,0.8182941903584672,0.8207663782447466,0.8142958522422148,0.004502671300489671,38
22,0.22494215965270997,0.0014486563007362362,0.03383502960205078,0.00035734125732353044,gini,7,7,100,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 7, 'n_estimators': 100}",0.6978723404255319,0.7012987012987013,0.6957446808510638,0.701271186440678,0.7048832271762208,0.7002120930213979,0.003147362024578703,63,0.9704142011834319,0.9585798816568047,0.9674556213017751,0.9792899408284024,0.9851632047477745,0.972175191884481,0.009266547971178018,37,0.8118811881188118,0.8099999999999999,0.8094059405940592,0.8172839506172839,0.8217821782178217,0.8140674570080592,0.004750578261857153,41
