,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0,0.1365307331085205,0.002293679621118076,0.02341609001159668,0.0014856278108010498,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.6831955922865014,0.7113702623906706,0.7186629526462396,0.7150395778364116,0.7107438016528925,0.7078000384691271,0.012629399414439284,1,0.6078431372549019,0.5980392156862745,0.6323529411764706,0.6642156862745098,0.6323529411764706,0.6269507331568027,0.023011292259870537,21,0.6433203631647212,0.6498002663115845,0.6727509778357236,0.6886912325285895,0.6692607003891051,0.6647580093618001,0.01637193064073188,1
1,0.2677757740020752,0.003189580250499342,0.03984055519104004,0.00044362246140310606,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6833333333333333,0.7063953488372093,0.7079889807162535,0.7223719676549866,0.7115384615384616,0.7063206080006914,0.012775953705002039,8,0.6029411764705882,0.5955882352941176,0.6299019607843137,0.6568627450980392,0.6348039215686274,0.6240093256251358,0.0222799448328366,62,0.640625,0.6462765957446809,0.6666666666666667,0.6880616174582799,0.6709844559585492,0.66251485388751,0.017229635403073085,17
2,0.5272371292114257,0.002350986555116251,0.07336564064025879,0.0004295600818946555,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.6804407713498623,0.7084548104956269,0.7076502732240437,0.7207446808510638,0.7099447513812155,0.705442392054444,0.013368493149056129,14,0.6053921568627451,0.5955882352941176,0.6348039215686274,0.6642156862745098,0.6299019607843137,0.6259704565304792,0.02409297234935266,37,0.6407263294422827,0.6471371504660453,0.669250645994832,0.6913265306122449,0.6675324675324675,0.6631869722645533,0.01794082941074227,9
3,0.13393573760986327,0.001753909027419511,0.02184600830078125,0.0003916427447937271,gini,5,3,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 50}",0.6823204419889503,0.708092485549133,0.7047353760445683,0.7203166226912929,0.7134986225895317,0.7057874705962316,0.012866630205568741,11,0.6053921568627451,0.6004901960784313,0.6200980392156863,0.6691176470588235,0.6348039215686274,0.6259681459196925,0.024682203832175363,41,0.6415584415584416,0.649867374005305,0.6597131681877445,0.6937738246505717,0.6718547341115434,0.6633443353842304,0.01826159568271518,6
4,0.26119213104248046,0.002176434185181053,0.039406538009643555,0.0003733127627733706,gini,5,3,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.6850828729281768,0.7122093023255814,0.7095890410958904,0.7180851063829787,0.7079889807162535,0.7065880222816404,0.011290387632610496,5,0.6078431372549019,0.6004901960784313,0.6348039215686274,0.6617647058823529,0.6299019607843137,0.6269518884621961,0.02166713333528293,20,0.6441558441558441,0.6515957446808511,0.6701164294954721,0.6887755102040817,0.6666666666666667,0.6642556949211419,0.015527483032733193,2
5,0.521578598022461,0.004976843337057092,0.07287960052490235,0.0006801958196630699,gini,5,3,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 200}",0.6852367688022284,0.7084548104956269,0.7111111111111111,0.7192513368983957,0.7079889807162535,0.7064052023319431,0.011332129210998649,7,0.6029411764705882,0.5955882352941176,0.6274509803921569,0.6593137254901961,0.6299019607843137,0.6230290489988123,0.022536544101155444,70,0.6414602346805737,0.6471371504660453,0.6666666666666666,0.6879795396419437,0.6666666666666667,0.6619748203957533,0.01649906520655068,23
6,0.13437223434448242,0.0019371621204934764,0.021956348419189455,0.00044115752905423013,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.6905444126074498,0.7113702623906706,0.7063711911357341,0.7161803713527851,0.7083333333333334,0.7065572288290056,0.008665260487952806,6,0.5906862745098039,0.5980392156862745,0.625,0.6617647058823529,0.625,0.6200870638144487,0.025040832606742214,98,0.6367239101717306,0.6498002663115845,0.6631989596879063,0.6878980891719745,0.6640625,0.6603293712531703,0.017029717535501077,38
7,0.2602735996246338,0.0038093605399374944,0.03992509841918945,0.0015725932675696678,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6871508379888268,0.7055393586005831,0.7016574585635359,0.7219251336898396,0.7107438016528925,0.7053981655421844,0.011389859647332782,15,0.6029411764705882,0.5931372549019608,0.6225490196078431,0.6617647058823529,0.6323529411764706,0.6225374665539088,0.024012244169071037,76,0.6422976501305483,0.644474034620506,0.6597402597402597,0.690537084398977,0.6692607003891051,0.6612531610590194,0.017688751744085553,31
8,0.5206762790679932,0.003973644441731504,0.07339415550231934,0.0009905018948449297,gini,5,5,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.6852367688022284,0.7105263157894737,0.7044198895027625,0.7173333333333334,0.7115384615384616,0.7058068883001372,0.011073663655760934,10,0.6029411764705882,0.5955882352941176,0.625,0.6593137254901961,0.6348039215686274,0.6235183208329288,0.022864610323882737,68,0.6414602346805737,0.648,0.6623376623376624,0.6871008939974458,0.6709844559585492,0.6619686050745148,0.016300644927730347,24
9,0.13228192329406738,0.0011002927130910373,0.022128820419311523,0.00042746285066118313,gini,5,7,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 50}",0.6824512534818942,0.7043478260869566,0.7099447513812155,0.7214854111405835,0.7075208913649025,0.7051456179592878,0.012738871692085482,18,0.6004901960784313,0.5955882352941176,0.6299019607843137,0.6666666666666666,0.6225490196078431,0.6230290489988123,0.02534552139016013,70,0.6388526727509778,0.6454183266932271,0.6675324675324675,0.6929936305732483,0.6623207301173403,0.6614159135820914,0.018974079085870035,28
