,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_copy_X,param_fit_intercept,param_normalize,params,split0_test_R2,split1_test_R2,split2_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_EV,split1_test_EV,split2_test_EV,mean_test_EV,std_test_EV,rank_test_EV
0,0.013765732447306315,0.013174016833591208,0.0017468929290771484,0.0002154062273538065,True,True,True,"{'copy_X': True, 'fit_intercept': True, 'normalize': True}",0.5817313171472205,0.5929434417684188,0.5731143867816322,0.5825963818990906,0.008118255485260703,1,0.581761360689602,0.5930046222531207,0.5732874309972322,0.5826844713133182,0.008075931635546629,3
1,0.003945589065551758,0.00036792557577245864,0.001501639684041341,1.6450689993458572e-05,True,True,False,"{'copy_X': True, 'fit_intercept': True, 'normalize': False}",0.5817313171472186,0.5929434417684198,0.5731143867816328,0.5825963818990905,0.008118255485260935,3,0.5817613606896002,0.5930046222531218,0.5732874309972331,0.5826844713133184,0.00807593163554683,1
2,0.0036764144897460938,0.00018137747270589993,0.00148773193359375,2.4018428554175927e-05,True,False,True,"{'copy_X': True, 'fit_intercept': False, 'normalize': True}",0.5748368975153789,0.5830629008607977,0.5669642787159701,0.574954692364049,0.006572762760578096,5,0.5750006390527322,0.5834113908886619,0.5669721649555148,0.5751280649656363,0.006711890709416302,5
3,0.0038935343424479165,0.00019991122599444196,0.0015756289164225261,0.00010517121293363798,True,False,False,"{'copy_X': True, 'fit_intercept': False, 'normalize': False}",0.5748368975153789,0.5830629008607977,0.5669642787159701,0.574954692364049,0.006572762760578096,5,0.5750006390527322,0.5834113908886619,0.5669721649555148,0.5751280649656363,0.006711890709416302,5
4,0.0039454301198323565,0.00035800026119586607,0.0014569759368896484,2.1852290819119197e-05,False,True,True,"{'copy_X': False, 'fit_intercept': True, 'normalize': True}",0.5817313171472205,0.5929434417684188,0.5731143867816322,0.5825963818990906,0.008118255485260703,1,0.581761360689602,0.5930046222531207,0.5732874309972322,0.5826844713133182,0.008075931635546629,3
5,0.003560940424601237,5.393403241962605e-05,0.001447757085164388,4.0683429140711475e-05,False,True,False,"{'copy_X': False, 'fit_intercept': True, 'normalize': False}",0.5817313171472186,0.5929434417684198,0.5731143867816328,0.5825963818990905,0.008118255485260935,3,0.5817613606896002,0.5930046222531218,0.5732874309972331,0.5826844713133184,0.00807593163554683,1
6,0.003420670827229818,1.6936484978958745e-05,0.0014222462972005208,3.196963094857659e-05,False,False,True,"{'copy_X': False, 'fit_intercept': False, 'normalize': True}",0.5748368975153789,0.5830629008607977,0.5669642787159701,0.574954692364049,0.006572762760578096,5,0.5750006390527322,0.5834113908886619,0.5669721649555148,0.5751280649656363,0.006711890709416302,5
7,0.0035522778828938804,0.00012176264005359875,0.0014654795328776042,2.195034054713199e-05,False,False,False,"{'copy_X': False, 'fit_intercept': False, 'normalize': False}",0.5748368975153789,0.5830629008607977,0.5669642787159701,0.574954692364049,0.006572762760578096,5,0.5750006390527322,0.5834113908886619,0.5669721649555148,0.5751280649656363,0.006711890709416302,5
