,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0,0.1410552978515625,0.0008004899500734225,0.02363595962524414,0.0004929375613384918,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.6282608695652174,0.6588785046728972,0.6412037037037037,0.6435406698564593,0.6595744680851063,0.6462904640750707,0.011778366287962505,29,0.6864608076009501,0.669833729216152,0.6579572446555819,0.6389548693586699,0.66270783847981,0.6631893801540006,0.015496706438930271,48,0.6560726447219069,0.6643109540636042,0.6494724501758499,0.6412395709177593,0.6611374407582938,0.6544491008375826,0.00829269414809566,45
1,0.2733717441558838,0.0027087970041823907,0.0405632495880127,0.00040868292752595215,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6296296296296297,0.6583143507972665,0.6378132118451025,0.6498800959232613,0.6581395348837209,0.6467541589088859,0.011370212913519742,26,0.6864608076009501,0.6864608076009501,0.665083135391924,0.6437054631828979,0.672209026128266,0.670790638953326,0.015870027583905908,2,0.6568181818181817,0.6720930232558139,0.6511627906976744,0.6467780429594272,0.6650998824911869,0.6583930115861474,0.00919085538735291,7
2,0.5456856727600098,0.005230025372893465,0.0784376621246338,0.002149594319814618,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.6357615894039735,0.6573426573426573,0.643652561247216,0.6466346153846154,0.6596244131455399,0.6486022788300629,0.008845656892932884,16,0.684085510688836,0.669833729216152,0.6864608076009501,0.6389548693586699,0.667458432304038,0.6693619624263732,0.016954072952351868,12,0.6590389016018307,0.6635294117647058,0.664367816091954,0.6427718040621266,0.6635182998819362,0.6586463898080839,0.00815294592794767,5
3,0.13725390434265136,0.0008754243063202457,0.02256355285644531,0.0002796274332318961,gini,5,3,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 50}",0.6291390728476821,0.6519721577726219,0.6459770114942529,0.6460807600950119,0.65807962529274,0.6462472589160172,0.009651123600559093,30,0.6769596199524941,0.667458432304038,0.667458432304038,0.6460807600950119,0.667458432304038,0.6650862221975278,0.010188240499164067,39,0.6521739130434782,0.65962441314554,0.6565420560747663,0.6460807600950119,0.6627358490566038,0.6554316009102454,0.005833907384883923,41
4,0.2749495506286621,0.0033215126264250928,0.040844392776489255,0.00035167907113587554,gini,5,3,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.6319290465631929,0.6565420560747663,0.6451612903225806,0.6467780429594272,0.6611764705882353,0.6483156131275088,0.010139535717307333,19,0.6769596199524941,0.667458432304038,0.665083135391924,0.6437054631828979,0.667458432304038,0.6641365150067627,0.010997765968807818,43,0.6536697247706421,0.6619552414605419,0.6549707602339182,0.6452380952380953,0.6643026004728132,0.6560280577506366,0.006732730992001302,36
5,0.5423447132110596,0.0057954440183318025,0.07729196548461914,0.0007666266866799238,gini,5,3,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 200}",0.6339869281045751,0.6521739130434783,0.6380090497737556,0.645933014354067,0.660377358490566,0.646094746436555,0.009517938405782566,35,0.6912114014251781,0.6769596199524941,0.669833729216152,0.6413301662707839,0.665083135391924,0.6688901956365945,0.01636044852503479,14,0.6613636363636364,0.6643356643356644,0.6535341830822712,0.6436233611442194,0.6627218934911242,0.6571182315052009,0.007699613762121071,23
6,0.13769917488098143,0.0013231709392674438,0.0222928524017334,0.00012423003625350472,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.6313465783664459,0.6596736596736597,0.6447963800904978,0.6457831325301204,0.6643356643356644,0.6491854902056977,0.011736797181002939,13,0.6793349168646081,0.672209026128266,0.6769596199524941,0.6365795724465558,0.6769596199524941,0.6684117407680076,0.016079423045823202,20,0.654462242562929,0.6658823529411765,0.660486674391657,0.6411483253588517,0.6705882352941177,0.6585142846419717,0.01021572410290665,6
7,0.27633166313171387,0.004975437497328293,0.04056839942932129,0.00043564604265702644,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6363636363636364,0.6574074074074074,0.6465116279069767,0.6430260047281324,0.6627358490566038,0.6492078986454181,0.009599479691108704,12,0.6817102137767221,0.6745843230403801,0.6603325415676959,0.6460807600950119,0.667458432304038,0.6660385017262961,0.012260006337417653,30,0.658256880733945,0.6658851113716295,0.6533490011750881,0.6445497630331755,0.6650887573964497,0.6574279149115662,0.007916143584383714,19
8,0.5461558818817138,0.0017729273485181639,0.07692508697509766,0.0009158566672372871,gini,5,5,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.6347438752783965,0.6589861751152074,0.640625,0.649164677804296,0.6604215456674473,0.6487874216651741,0.010034582581385463,15,0.6769596199524941,0.6793349168646081,0.6817102137767221,0.6460807600950119,0.669833729216152,0.6707870376801216,0.01297341493701117,5,0.6551724137931034,0.6690058479532164,0.6605293440736479,0.6476190476190476,0.6650943396226415,0.659485327021368,0.007517938628432507,1
9,0.13900375366210938,0.0014086808923052313,0.022592496871948243,0.0002614330505181633,gini,5,7,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 50}",0.6329670329670329,0.6567505720823799,0.6488372093023256,0.6370023419203747,0.6581395348837209,0.6467385236174754,0.010189847218481204,27,0.684085510688836,0.6817102137767221,0.66270783847981,0.6460807600950119,0.672209026128266,0.6693645347643765,0.013882666352537019,10,0.6575342465753424,0.668997668997669,0.6556991774383079,0.6415094339622641,0.6650998824911869,0.6577704634722885,0.009470796172615883,14
