,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_copy_X,param_fit_intercept,param_normalize,params,split0_test_R2,split1_test_R2,split2_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_EV,split1_test_EV,split2_test_EV,mean_test_EV,std_test_EV,rank_test_EV
0,0.0045012633005778,0.000524897632728673,0.0015520254770914714,1.596435487046524e-05,True,True,True,"{'copy_X': True, 'fit_intercept': True, 'normalize': True}",0.016429110354271304,0.013892196668356838,0.019562498238000048,0.016627935086876062,0.0023191562299531955,1,0.016878233118670427,0.013912638803383781,0.019843989179014976,0.016878287033689727,0.0024214636512937377,1
1,0.003993113835652669,0.00034379751513743994,0.0015247662862141926,9.365012457168624e-05,True,True,False,"{'copy_X': True, 'fit_intercept': True, 'normalize': False}",0.016429110354271526,0.013892196668358614,0.019562498237997716,0.01662793508687595,0.0023191562299515072,3,0.01687823311867087,0.013912638803385335,0.019843989179012755,0.016878287033689654,0.002421463651292197,3
2,0.0037129720052083335,0.00019768617858379427,0.0015083948771158855,6.967272795099649e-05,True,False,True,"{'copy_X': True, 'fit_intercept': False, 'normalize': True}",0.011315054708137762,0.0051530933647450095,0.01279606815067158,0.009754738741184784,0.003309552369744649,5,0.011510885431647355,0.005374350570108044,0.013480070125713284,0.010121768709156228,0.0034518503569398516,5
3,0.0035146872202555337,0.0001338553238943465,0.0014273325602213542,1.630608014481543e-05,True,False,False,"{'copy_X': True, 'fit_intercept': False, 'normalize': False}",0.011315054708137762,0.0051530933647450095,0.01279606815067158,0.009754738741184784,0.003309552369744649,5,0.011510885431647355,0.005374350570108044,0.013480070125713284,0.010121768709156228,0.0034518503569398516,5
4,0.003695805867513021,4.5485838411026066e-05,0.0014665921529134114,4.602912707895832e-05,False,True,True,"{'copy_X': False, 'fit_intercept': True, 'normalize': True}",0.016429110354271304,0.013892196668356838,0.019562498238000048,0.016627935086876062,0.0023191562299531955,1,0.016878233118670427,0.013912638803383781,0.019843989179014976,0.016878287033689727,0.0024214636512937377,1
5,0.003658771514892578,8.175312470131438e-05,0.0014507770538330078,1.992757195851027e-05,False,True,False,"{'copy_X': False, 'fit_intercept': True, 'normalize': False}",0.016429110354271526,0.013892196668358614,0.019562498237997716,0.01662793508687595,0.0023191562299515072,3,0.01687823311867087,0.013912638803385335,0.019843989179012755,0.016878287033689654,0.002421463651292197,3
6,0.0034994284311930337,4.5634724993752516e-05,0.0015041033426920574,1.8398267401597436e-05,False,False,True,"{'copy_X': False, 'fit_intercept': False, 'normalize': True}",0.011315054708137762,0.0051530933647450095,0.01279606815067158,0.009754738741184784,0.003309552369744649,5,0.011510885431647355,0.005374350570108044,0.013480070125713284,0.010121768709156228,0.0034518503569398516,5
7,0.0034825801849365234,2.0873089320026552e-05,0.0015846093495686848,0.00012478843512902745,False,False,False,"{'copy_X': False, 'fit_intercept': False, 'normalize': False}",0.011315054708137762,0.0051530933647450095,0.01279606815067158,0.009754738741184784,0.003309552369744649,5,0.011510885431647355,0.005374350570108044,0.013480070125713284,0.010121768709156228,0.0034518503569398516,5
